Order_ID,Order_Date,Region,City,Customer_Type,Product_Category,Quantity,Unit_Price,Discount_Percent,Revenue
200366,2021-07-04,North,Mumbai,New,Accessories,9,36483.2,20,262679.04
200367,2021-07-01,Central,Hyderabad,New,,8,10316.71,10,74280.312
200368,2022-07-01,West,Chennai,New,Accessories,1,7358.44,20,5886.752
200369,2023-02-20,,Mumbai,New,Furniture,4,529.5,15,1800.3
200370,2021-09-18,South,Ahmedabad,Returning,,2,34036.26,0,68072.52
200371,2021-02-14,,Bengaluru,Returning,Clothing,9,40741.71,0,366675.39
200372,2021-11-08,,Chennai,Returning,,6,18085.76,5,103088.832
200373,2021-10-04,East,Delhi,Returning,Food,5,28294.94,25,106106.025
200374,2023-03-23,North,Bengaluru,New,Furniture,8,49424.72,15,336088.096
200375,2022-03-10,North,Hyderabad,,Furniture,8,11801.42,,94411.36
200376,2021-10-02,West,Bengaluru,Returning,,,744.69,10,
200377,2021-07-04,,Hyderabad,New,Food,6,47155.69,0,282934.14
200378,2022-10-24,,Delhi,New,Food,2,38357.85,,76715.7
200379,2023-08-05,West,Delhi,,Accessories,5,47155.69,5,223989.5275
200380,2021-05-02,Central,Mumbai,Returning,Furniture,,12867.88,15,
200381,2022-02-11,South,Pune,New,Furniture,4,7179.65,10,25846.74
200382,2021-01-19,South,Hyderabad,Returning,Furniture,7,7676.97,10,48364.911
200383,2023-08-24,Central,Pune,New,Electronics,7,25039.55,20,140221.48
200384,2023-05-22,South,Bengaluru,New,Furniture,,8900.54,20,
200385,2021-09-05,North,Hyderabad,Returning,Food,3,35090.68,10,94744.836
200386,2021-01-06,,Ahmedabad,New,Furniture,7,5561.99,25,29200.4475
200387,2022-10-08,North,Chennai,Returning,Clothing,4,744.69,20,2383.008
200388,2023-04-19,Central,Ahmedabad,New,Accessories,5,24356.89,15,103516.7825
200389,2022-04-25,West,Kolkata,Returning,Clothing,2,10471.68,25,15707.52
200390,2021-06-07,Central,Hyderabad,Returning,Accessories,2,41727.61,20,66764.176
200391,2022-02-05,East,Mumbai,Returning,Accessories,5,45204.56,15,192119.38
200392,2023-07-28,East,Delhi,New,Clothing,3,28783.88,20,69081.312
200393,2021-09-04,East,Chennai,New,Food,6,1371.52,0,8229.12
200394,2023-08-01,North,Pune,,Electronics,9,5303.18,20,38182.896
200395,2021-03-10,East,Chennai,Returning,Clothing,1,19844,5,18851.8
200396,2021-08-27,North,Kolkata,New,Electronics,6,30297.19,0,181783.14
200397,2021-04-13,West,Pune,Returning,Food,,25249.35,,
200398,2022-12-19,North,Pune,New,Clothing,7,22730.41,15,135245.9395
200399,2022-03-27,East,Chennai,Returning,Clothing,6,47358.33,5,269942.481
200400,2023-06-28,East,Hyderabad,New,Electronics,,44764.05,10,
200401,2023-04-03,Central,Hyderabad,Returning,,6,26719.51,0,160317.06
200402,2021-03-30,,Delhi,Returning,Accessories,,31748.23,25,
200403,2021-04-02,West,Hyderabad,Returning,Clothing,8,29476.35,,235810.8
200404,2022-03-16,Central,Mumbai,New,Accessories,8,40229.84,10,289654.848
200405,2021-01-17,North,Pune,New,Electronics,3,561.25,10,1515.375
200406,2022-05-10,South,Chennai,Returning,Food,9,24153.93,15,184777.5645
200407,2022-01-16,North,Hyderabad,,Electronics,,36689.49,25,
200408,2022-10-08,Central,Chennai,Returning,Furniture,,11730.85,5,
200409,2021-04-15,West,Delhi,Returning,Electronics,6,38685.28,10,208900.512
200410,2022-08-29,North,Kolkata,Returning,Food,3,45204.56,0,135613.68
200411,2021-03-15,Central,Hyderabad,Returning,Food,1,1928.25,15,1639.0125
200412,2022-03-05,West,Ahmedabad,,Furniture,7,35520.71,20,198915.976
200413,2022-11-27,South,Pune,New,Electronics,9,190.13,25,1283.3775
200414,2021-10-23,North,Ahmedabad,New,Clothing,6,34430.69,10,185925.726
200415,2021-07-26,Central,Mumbai,Returning,Furniture,4,29503.21,20,94410.272
200416,2023-08-25,North,Kolkata,New,Clothing,,16762.63,25,
200417,2021-07-10,Central,Chennai,,Food,,42828.99,5,
200418,2022-01-22,West,Kolkata,New,Electronics,3,23148.03,5,65971.8855
200419,2022-07-04,Central,Mumbai,New,Electronics,1,190.13,5,180.6235
200420,2021-12-09,East,Hyderabad,New,Clothing,3,17036.91,15,43444.1205
200421,2021-08-30,Central,Pune,New,Clothing,,34459.76,10,
200422,2023-03-26,West,Mumbai,Returning,Electronics,1,19844,20,15875.2
200423,2021-09-23,North,Kolkata,Returning,,4,22887.18,0,91548.72
200424,2022-11-07,,Hyderabad,Returning,Accessories,7,30297.19,25,159060.2475
200425,2022-06-12,North,Chennai,New,Clothing,,41229.24,0,
200426,2023-07-06,East,Bengaluru,,Food,4,11901.5,20,38084.8
200427,2022-11-04,South,Chennai,Returning,Clothing,8,1357.94,0,10863.52
200428,2023-05-18,West,Chennai,Returning,Food,5,42486.38,10,191188.71
200429,2023-07-07,West,Kolkata,,Clothing,4,42828.99,,171315.96
200430,2021-07-18,East,Mumbai,Returning,Electronics,8,28783.88,25,172703.28
200431,2022-04-14,North,Pune,New,Clothing,,48150.67,15,
200432,2023-06-16,,Chennai,Returning,,,31449.34,20,
200433,2021-08-01,,Chennai,Returning,Clothing,7,42486.38,,297404.66
200434,2022-06-30,North,Ahmedabad,Returning,Accessories,2,31145.77,5,59176.963
200435,2022-06-18,West,Mumbai,Returning,Food,9,47155.69,,424401.21
200436,2023-04-15,West,Bengaluru,,Food,8,25039.55,,200316.4
200437,2021-09-25,Central,Mumbai,Returning,Furniture,,4644.38,15,
200438,2021-10-31,South,Ahmedabad,Returning,Electronics,7,47804.19,5,317897.8635
200439,2021-05-20,Central,Chennai,Returning,Accessories,9,16906.45,15,129334.3425
200440,2021-02-06,West,Hyderabad,Returning,Food,9,47419.94,20,341423.568
200441,2022-04-02,Central,Hyderabad,Returning,Electronics,7,4644.38,0,32510.66
200442,2023-01-20,Central,Chennai,Returning,Electronics,3,32287.38,20,77489.712
200443,2022-11-15,North,Hyderabad,New,Furniture,8,43009,10,309664.8
200444,2023-02-05,East,Chennai,Returning,Electronics,6,7358.44,5,41943.108
200445,2022-12-13,Central,Mumbai,,Food,,49025.97,10,
200446,2023-04-02,,Kolkata,Returning,,1,30297.19,10,27267.471
200447,2023-02-15,North,Ahmedabad,New,Furniture,,42481.96,0,
200448,2022-02-10,West,Mumbai,Returning,Accessories,7,11261.43,20,63064.008
200449,2021-05-07,Central,Delhi,Returning,Food,,35520.71,25,
200450,2021-10-03,South,Delhi,Returning,Furniture,5,16795.14,25,62981.775
200451,2023-09-27,North,Delhi,New,Electronics,,190.13,25,
200452,2023-05-05,North,Pune,New,Electronics,4,16762.63,20,53640.416
200453,2021-10-29,South,Mumbai,Returning,Electronics,7,27630.42,25,145059.705
200454,2022-03-11,East,Bengaluru,,Food,9,4644.38,25,31349.565
200455,2021-08-16,North,Bengaluru,New,Clothing,9,34369.73,20,247462.056
200456,2023-06-14,East,Pune,New,Clothing,8,47416.2,20,303463.68
200457,2023-04-30,East,Bengaluru,New,Clothing,1,885.54,15,752.709
200458,2022-06-30,South,Kolkata,Returning,Electronics,7,8853.49,0,61974.43
200459,2023-02-16,South,Ahmedabad,Returning,Furniture,4,190.13,10,684.468
200460,2023-06-04,West,Bengaluru,New,Clothing,3,38055.92,15,97042.596
200461,2022-12-21,West,Ahmedabad,Returning,Accessories,9,27242.53,10,220664.493
200462,2023-08-29,East,Delhi,Returning,Furniture,1,13239.72,,13239.72
200463,2023-02-26,Central,Chennai,Returning,Clothing,5,30796.9,15,130886.825
200464,2023-09-15,West,Pune,Returning,Electronics,6,1405.66,25,6325.47
200465,2022-03-20,East,,,Furniture,8,6464.18,0,51713.44
200466,2022-08-17,Central,Chennai,Returning,Food,8,35520.71,10,255749.112
200467,2023-09-14,,Delhi,New,,9,31329.17,20,225570.024
200468,2021-04-14,Central,Delhi,New,Furniture,7,4644.38,15,27634.061
200469,2023-06-16,West,Pune,Returning,Food,,38685.28,15,
200470,2022-08-08,North,Ahmedabad,Returning,Accessories,7,7570.71,5,50345.2215
200471,2023-06-29,,Bengaluru,Returning,Clothing,3,41692.24,15,106315.212
200472,2021-06-02,Central,Pune,Returning,Electronics,,4644.38,15,
200473,2021-09-26,,Mumbai,New,Furniture,1,25527.5,25,19145.625
200474,2022-11-21,,Mumbai,Returning,Furniture,7,25364.68,10,159797.484
200475,2021-08-15,East,Ahmedabad,,,5,10417.23,20,41668.92
200476,2021-07-15,West,Pune,Returning,Electronics,9,31145.77,15,238265.1405
200477,2021-05-05,South,Bengaluru,Returning,Clothing,1,23932.92,10,21539.628
200478,2022-09-01,West,Delhi,New,,,29476.35,10,
200479,2023-01-01,South,Ahmedabad,New,Electronics,7,25527.5,15,151888.625
200480,2021-12-04,,,Returning,Electronics,2,45204.56,25,67806.84
200481,2022-12-17,Central,Pune,New,Accessories,2,8905.26,25,13357.89
200482,2021-05-10,Central,Pune,New,Furniture,2,28294.94,25,42442.41
200483,2023-03-17,North,Hyderabad,New,Clothing,6,744.69,5,4244.733
200484,2023-03-17,East,Hyderabad,Returning,Electronics,1,31449.34,0,31449.34
200485,2023-08-09,East,Mumbai,,Food,5,44949.73,20,179798.92
200486,2022-05-12,East,,New,,,45683.08,15,
200487,2023-08-28,,Kolkata,New,,,27242.53,20,
200488,2023-05-10,,Delhi,Returning,Accessories,,25249.35,25,
200489,2022-12-25,West,Delhi,New,Food,6,8853.49,20,42496.752
200490,2022-07-10,,Delhi,Returning,Accessories,4,7676.97,,30707.88
200491,2021-06-28,South,Ahmedabad,New,Electronics,9,20479.21,15,156665.9565
200492,2023-05-03,East,Mumbai,New,,3,48150.67,,144452.01
200493,2021-07-14,South,Bengaluru,Returning,Clothing,6,18085.76,0,108514.56
200494,2021-04-22,East,Bengaluru,Returning,Clothing,1,33687.43,0,33687.43
200495,2021-05-17,West,Ahmedabad,Returning,Food,5,16762.63,5,79622.4925
200496,2023-02-02,South,Chennai,New,Furniture,2,47804.19,5,90827.961
200497,2022-07-29,South,Mumbai,Returning,Accessories,7,17695.26,25,92900.115
200498,2021-03-26,West,Hyderabad,Returning,,1,41894.01,5,39799.3095
200499,2021-11-10,South,Mumbai,Returning,Electronics,8,26309.82,25,157858.92
200500,2022-01-19,North,Mumbai,Returning,Accessories,6,43009,10,232248.6
200501,2023-08-03,Central,Hyderabad,New,Clothing,5,13671.2,,68356
200502,2022-04-04,Central,Chennai,Returning,Furniture,2,37656.53,0,75313.06
200503,2021-06-10,East,Mumbai,New,,2,47416.2,0,94832.4
200504,2021-09-12,West,Mumbai,Returning,,,47649.32,15,
200505,2023-06-10,Central,Delhi,Returning,Accessories,6,1464.33,0,8785.98
200506,2023-01-20,North,Chennai,Returning,,,40448.33,5,
200507,2023-04-15,West,Ahmedabad,New,,4,48795.82,25,146387.46
200508,2023-07-08,North,Pune,Returning,Clothing,,10417.23,0,
200509,2023-06-12,Central,Hyderabad,Returning,Accessories,4,3110.2,20,9952.64
200510,2022-12-09,East,Mumbai,Returning,Furniture,2,24153.93,,48307.86
200511,2023-07-27,South,Kolkata,New,,5,13490.22,10,60705.99
200512,2021-01-29,South,Ahmedabad,New,Food,,41264.36,5,
200513,2022-11-25,North,,Returning,Electronics,4,16722.74,15,56857.316
200514,2021-03-21,East,Delhi,New,Accessories,1,21639.47,15,18393.5495
200515,2022-03-06,South,Mumbai,Returning,Furniture,8,41203.96,20,263705.344
200516,2022-09-07,South,Mumbai,New,Electronics,6,3435.83,15,17522.733
200517,2021-11-26,Central,Hyderabad,Returning,Electronics,6,11730.85,20,56308.08
200518,2023-05-24,Central,Mumbai,,Furniture,8,12018.78,15,81727.704
200519,2021-02-11,South,Ahmedabad,Returning,Furniture,,27607.91,25,
200520,2021-10-20,,Ahmedabad,,Clothing,8,8853.49,25,53120.94
200521,2022-03-01,North,Mumbai,New,Furniture,6,6464.18,25,29088.81
200522,2023-02-20,West,Ahmedabad,New,Furniture,6,29476.35,15,150329.385
200523,2021-12-21,South,Mumbai,New,Electronics,,13671.2,5,
200524,2022-11-08,West,Bengaluru,Returning,Accessories,3,38055.92,15,97042.596
200525,2023-05-05,East,Ahmedabad,Returning,Food,5,645.09,0,3225.45
200526,2022-12-11,East,Delhi,New,Accessories,8,31449.34,,251594.72
200527,2021-03-01,West,Delhi,Returning,,8,3925.39,5,29832.964
200528,2021-12-02,,Pune,New,Clothing,3,6464.18,10,17453.286
200529,2021-05-12,East,Delhi,New,Furniture,5,41229.24,5,195838.89
200530,2021-06-15,,Kolkata,New,Food,1,1464.33,15,1244.6805
200531,2022-01-06,East,Bengaluru,Returning,Clothing,1,40261.37,5,38248.3015
200532,2021-03-28,,Delhi,New,Furniture,5,43946.28,10,197758.26
200533,2022-11-18,Central,Delhi,,Accessories,9,39962.11,15,305710.1415
200534,2021-01-15,Central,Bengaluru,Returning,Electronics,,16066.22,0,
200535,2023-09-24,West,Delhi,Returning,Accessories,9,45936.76,5,392759.298
200536,2022-10-22,,Bengaluru,Returning,Clothing,,44949.73,20,
200537,2021-06-28,,Hyderabad,,Accessories,,44949.73,5,
200538,2021-12-31,West,Bengaluru,New,Furniture,7,40261.37,10,253646.631
200539,2021-10-21,South,Ahmedabad,New,Electronics,4,16885.59,15,57411.006
200540,2021-11-10,North,Bengaluru,Returning,Food,8,1405.66,5,10683.016
200541,2022-05-10,South,Bengaluru,Returning,Furniture,6,41894.01,0,251364.06
200542,2021-12-10,Central,Hyderabad,Returning,Food,9,11801.42,20,84970.224
200543,2022-08-05,West,Mumbai,Returning,Food,,22803,,
200544,2022-12-30,West,Hyderabad,Returning,Accessories,2,46607.98,20,74572.768
200545,2021-09-25,South,Chennai,Returning,Food,,16722.74,5,
200546,2022-06-23,East,Delhi,Returning,Clothing,3,34575.21,20,82980.504
200547,2022-05-17,West,Hyderabad,Returning,Accessories,,23152.83,15,
200548,2021-10-18,West,Hyderabad,,Accessories,,44764.05,20,
200549,2022-08-16,South,,Returning,Furniture,2,40741.71,10,73335.078
200550,2023-03-21,North,Ahmedabad,New,Electronics,,34236.77,15,
200551,2023-05-02,,Chennai,Returning,Accessories,9,38357.85,5,327959.6175
200552,2023-03-14,South,Chennai,Returning,Food,1,11673.93,0,11673.93
200553,2023-08-18,East,Bengaluru,New,Food,,21639.47,15,
200554,2023-04-23,Central,Delhi,New,Furniture,7,31540.97,5,209747.4505
200555,2023-04-17,West,Bengaluru,New,Accessories,,47419.94,20,
200556,2021-07-15,South,Chennai,Returning,Furniture,5,16066.22,5,76314.545
200557,2022-06-01,,Hyderabad,Returning,Food,9,27630.42,5,236240.091
200558,2022-09-09,South,Chennai,Returning,Accessories,6,31449.34,15,160391.634
200559,2021-05-16,North,Hyderabad,New,Electronics,6,40741.71,25,183337.695
200560,2021-08-23,Central,Mumbai,New,Clothing,2,5586.95,10,10056.51
200561,2023-04-07,North,Delhi,Returning,Furniture,,45204.56,10,
200562,2022-09-17,East,Chennai,New,Accessories,3,16762.63,25,37715.9175
200563,2021-09-16,North,Hyderabad,Returning,Accessories,9,15518.81,20,111735.432
200564,2023-03-19,,Hyderabad,Returning,Electronics,7,3343.51,5,22234.3415
200565,2023-08-11,West,Mumbai,Returning,Food,8,429,15,2917.2
200566,2023-04-23,West,Pune,New,Electronics,3,4644.38,10,12539.826
200567,2021-03-14,Central,Kolkata,Returning,Clothing,4,39962.11,15,135871.174
200568,2023-05-12,Central,Chennai,Returning,Furniture,5,6764.7,10,30441.15
200569,2022-06-01,West,Hyderabad,Returning,Food,3,11261.43,,33784.29
200570,2022-05-28,South,Mumbai,,,7,4589.52,,32126.64
200571,2022-11-24,South,Mumbai,Returning,Furniture,8,16762.63,15,113985.884
200572,2022-09-18,South,Pune,New,Accessories,5,17695.26,0,88476.3
200573,2023-09-11,North,Pune,Returning,,7,11678.7,0,81750.9
200574,2022-06-17,,Kolkata,New,,5,5561.99,25,20857.4625
200575,2022-09-29,East,Ahmedabad,Returning,Clothing,,11673.93,5,
200576,2022-04-23,North,Ahmedabad,Returning,Electronics,6,10417.23,15,53127.873
200577,2023-06-09,,,New,Food,,10471.68,10,
200578,2022-06-28,,Delhi,Returning,Clothing,7,16885.59,0,118199.13
200579,2022-01-04,East,Mumbai,Returning,Electronics,5,5561.99,25,20857.4625
200580,2022-07-16,South,Delhi,Returning,Accessories,5,7358.44,25,27594.15
200581,2022-01-04,South,Chennai,Returning,Electronics,3,30796.9,10,83151.63
200582,2021-08-23,East,Ahmedabad,Returning,Food,9,42716.33,5,365224.6215
200583,2021-05-31,South,Mumbai,New,Accessories,6,25039.55,20,120189.84
200584,2022-11-02,North,Ahmedabad,Returning,Electronics,4,25039.55,10,90142.38
200585,2021-04-25,East,Ahmedabad,New,Furniture,9,16906.45,20,121726.44
200586,2023-04-13,Central,Bengaluru,,Clothing,8,6764.7,10,48705.84
200587,2021-06-12,South,Kolkata,Returning,Furniture,8,41203.96,25,247223.76
200588,2021-03-26,West,Kolkata,Returning,Electronics,,12667.48,5,
200589,2021-03-21,East,Bengaluru,Returning,Accessories,2,28814.2,25,43221.3
200590,2022-02-09,,Kolkata,New,Electronics,5,28294.94,0,141474.7
200591,2022-02-06,,Ahmedabad,New,,7,10316.71,20,57773.576
200592,2022-01-30,West,Delhi,New,Clothing,3,24356.89,20,58456.536
200593,2021-01-01,East,,Returning,Electronics,5,25039.55,0,125197.75
200594,2023-06-16,East,Chennai,New,Clothing,3,10611.21,25,23875.2225
200595,2021-08-15,South,Mumbai,New,Accessories,2,3435.83,,6871.66
200596,2022-11-07,,Ahmedabad,Returning,Clothing,,7890.24,20,
200597,2021-04-30,South,Pune,Returning,Furniture,5,42481.96,25,159307.35
200598,2021-04-29,,Bengaluru,,,7,11704.73,15,69643.1435
200599,2021-06-06,East,Delhi,Returning,Clothing,1,13318.06,20,10654.448
200600,2022-03-02,North,Chennai,Returning,Electronics,3,34459.76,25,77534.46
200601,2023-03-15,South,Kolkata,Returning,,4,25039.55,25,75118.65
200602,2023-05-04,South,Bengaluru,Returning,Furniture,4,30574.14,0,122296.56
200603,2023-09-26,Central,Bengaluru,Returning,Electronics,1,44949.73,,44949.73
200604,2021-06-23,Central,Pune,New,Clothing,6,34430.69,0,206584.14
200605,2023-05-07,East,Kolkata,New,Electronics,3,44406,0,133218
200606,2022-03-21,East,Pune,New,Furniture,,10611.21,25,
200607,2021-08-03,North,Chennai,New,,8,36483.2,15,248085.76
200608,2021-03-29,South,Hyderabad,Returning,Electronics,1,24153.93,20,19323.144
200609,2022-04-22,Central,Chennai,New,Furniture,2,40741.71,25,61112.565
200610,2021-09-01,South,Delhi,New,Electronics,2,33687.43,10,60637.374
200611,2023-06-27,South,Kolkata,Returning,,5,1464.33,5,6955.5675
200612,2022-01-12,West,Bengaluru,New,Food,9,43946.28,,395516.52
200613,2021-01-12,West,Bengaluru,Returning,Electronics,3,24153.93,15,61592.5215
200614,2023-06-05,East,Ahmedabad,,Furniture,6,7570.71,,45424.26
200615,2022-02-11,East,Pune,Returning,Food,,48292.22,10,
200616,2023-07-14,,Bengaluru,New,Clothing,,1464.33,,
200617,2023-07-22,West,Chennai,New,Food,3,40229.84,15,102586.092
200618,2023-04-15,East,Pune,Returning,Electronics,5,17052.15,5,80997.7125
200619,2021-04-04,North,Kolkata,Returning,Accessories,6,28245.97,20,135580.656
200620,2021-12-26,North,Bengaluru,Returning,Accessories,,4644.38,20,
200621,2023-05-24,West,Delhi,Returning,Accessories,1,28245.97,0,28245.97
200622,2021-11-07,East,Pune,,Clothing,7,24153.93,0,169077.51
200623,2022-11-14,South,Hyderabad,Returning,Clothing,2,31145.77,25,46718.655
200624,2023-02-02,South,Pune,Returning,Accessories,7,10316.71,10,64995.273
200625,2022-01-28,Central,Mumbai,,Electronics,3,8905.26,5,25379.991
200626,2022-11-10,Central,Hyderabad,New,Clothing,1,41229.24,10,37106.316
200627,2021-04-01,East,Kolkata,New,Clothing,,34036.26,5,
200628,2021-05-26,West,Pune,New,Furniture,9,27493.61,25,185581.8675
200629,2021-05-25,East,Chennai,,Accessories,7,13490.22,10,84988.386
200630,2022-08-07,South,Ahmedabad,Returning,Clothing,3,29718.7,15,75782.685
200631,2022-09-23,South,Pune,Returning,Accessories,,31367.81,25,
200632,2021-02-26,South,Mumbai,New,Food,3,10728.33,,32184.99
200633,2021-09-03,Central,Mumbai,New,Electronics,2,29476.35,0,58952.7
200634,2023-02-12,South,Hyderabad,Returning,Clothing,,48150.67,,
200635,2023-02-06,Central,Mumbai,New,Electronics,7,41229.24,20,230883.744
200636,2021-06-24,East,Mumbai,New,Accessories,2,2942.53,5,5590.807
200637,2021-03-09,North,,Returning,Clothing,4,11730.85,10,42231.06
200638,2021-08-29,West,Hyderabad,,,,42481.96,0,
200639,2022-12-29,Central,Chennai,New,Food,1,1405.66,20,1124.528
200640,2023-08-01,East,Hyderabad,Returning,Food,2,48795.82,5,92712.058
200641,2023-03-08,East,Kolkata,Returning,Electronics,,22803,10,
200642,2022-11-16,North,Mumbai,New,Food,6,49424.72,10,266893.488
200643,2021-10-20,East,Ahmedabad,New,,2,17052.15,10,30693.87
200644,2021-02-01,South,Chennai,,Accessories,5,10417.23,25,39064.6125
200645,2021-11-01,West,Mumbai,New,Food,2,38055.92,20,60889.472
200646,2022-07-07,North,Kolkata,Returning,Furniture,5,26127.14,,130635.7
200647,2022-09-27,Central,Pune,Returning,Furniture,7,29503.21,15,175544.0995
200648,2023-07-07,West,Hyderabad,Returning,Furniture,4,47688.58,0,190754.32
200649,2021-07-07,West,Kolkata,Returning,Food,5,23515.03,,117575.15
200650,2021-09-13,North,Mumbai,New,Furniture,9,46398.17,20,334066.824
200651,2021-11-17,East,Pune,New,Furniture,9,41203.96,,370835.64
200652,2021-01-29,South,Kolkata,Returning,Clothing,5,3343.51,,16717.55
200653,2021-01-08,Central,Bengaluru,Returning,Clothing,4,47804.19,0,191216.76
200654,2022-07-10,,Mumbai,New,Clothing,8,885.54,0,7084.32
200655,2021-12-13,East,Pune,New,Accessories,,5561.99,15,
200656,2021-05-14,West,Chennai,New,Clothing,9,4270.25,25,28824.1875
200657,2021-11-29,South,Mumbai,Returning,Furniture,3,23152.83,10,62512.641
200658,2023-04-14,South,Mumbai,New,Accessories,8,41316.06,0,330528.48
200659,2021-08-02,West,Hyderabad,New,Accessories,2,34036.26,0,68072.52
200660,2022-08-25,North,Pune,Returning,Clothing,5,31940.94,15,135748.995
200661,2022-11-24,South,Delhi,Returning,Accessories,8,41794.85,15,284204.98
200662,2021-03-31,North,Chennai,Returning,Clothing,,28245.97,15,
